Month,Options,Chart,Last,Change,Prior Settle,Open,High,Low,Volume,Updated
"JUN 2025
CLM5",OPT,,68.64,+0.19 (+0.28%),-,68.75,68.82,68.54,485,"23:11:18 CT
15 Oct 2024"
"JUN 2025
CLM5",OPT,,68.64,+0.19 (+0.28%),68.45,68.75,68.82,68.54,486,"23:47:22 CT
15 Oct 2024"
"JUN 2025
CLM5",OPT,,68.64,+0.19 (+0.28%),68.45,68.75,68.82,68.54,486,"23:47:22 CT
15 Oct 2024"
"JUN 2025
CLM5",OPT,,68.64,+0.19 (+0.28%),68.45,68.75,68.82,68.54,499,"00:11:23 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.62,+0.17 (+0.25%),68.45,68.75,68.82,68.54,502,"00:21:45 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.56,+0.11 (+0.16%),68.45,68.75,68.82,68.54,526,"00:33:53 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.63,+0.18 (+0.26%),68.45,68.75,68.82,68.54,546,"00:40:49 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.64,+0.19 (+0.28%),68.45,68.75,68.82,68.54,590,"00:55:00 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.58,+0.13 (+0.19%),68.45,68.75,68.82,68.54,595,"01:04:59 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.53,+0.08 (+0.12%),68.45,68.75,68.82,68.49,611,"01:15:53 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.61,+0.16 (+0.23%),68.45,68.75,68.82,68.49,637,"01:26:39 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.61,+0.16 (+0.23%),68.45,68.75,68.82,68.49,703,"01:36:54 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.62,+0.17 (+0.25%),68.45,68.75,68.82,68.49,753,"01:46:53 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.61,+0.16 (+0.23%),68.45,68.75,68.82,68.49,810,"01:55:02 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.77,+0.32 (+0.47%),68.45,68.75,68.82,68.49,909,"02:08:52 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.78,+0.33 (+0.48%),68.45,68.75,68.82,68.49,997,"02:17:13 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.9,+0.45 (+0.66%),68.45,68.75,68.9,68.49,"1,012","02:28:14 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.72,+0.27 (+0.39%),68.45,68.75,68.96,68.49,"1,332","02:36:18 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.66,+0.21 (+0.31%),68.45,68.75,68.96,68.49,"1,352","02:48:22 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.51,+0.06 (+0.09%),68.45,68.75,68.96,68.49,"1,436","02:59:02 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.62,+0.17 (+0.25%),68.45,68.75,68.96,68.36,"1,552","03:09:15 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.59,+0.14 (+0.20%),68.45,68.75,68.96,68.36,"1,756","03:19:42 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.4,-0.05 (-0.07%),68.45,68.75,68.96,68.34,"1,830","03:30:51 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.41,-0.04 (-0.06%),68.45,68.75,68.96,68.34,"1,837","03:40:28 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.29,-0.16 (-0.23%),68.45,68.75,68.96,68.29,"1,882","03:51:32 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.43,-0.02 (-0.03%),68.45,68.75,68.96,68.29,"1,914","04:01:19 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.3,-0.15 (-0.22%),68.45,68.75,68.96,68.29,"2,089","04:11:03 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.25,-0.20 (-0.29%),68.45,68.75,68.96,68.25,"2,114","04:20:30 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.52,+0.07 (+0.10%),68.45,68.75,68.96,68.25,"2,344","04:32:35 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.48,+0.03 (+0.04%),68.45,68.75,68.96,68.25,"2,393","04:40:45 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.52,+0.07 (+0.10%),68.45,68.75,68.96,68.25,"2,394","04:52:29 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.47,+0.02 (+0.03%),68.45,68.75,68.96,68.25,"2,421","05:01:59 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.24,-0.21 (-0.31%),68.45,68.75,68.96,68.22,"2,554","05:13:47 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.29,-0.16 (-0.23%),68.45,68.75,68.96,68.22,"2,586","05:23:06 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.12,-0.33 (-0.48%),68.45,68.75,68.96,68.08,"2,686","05:32:33 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.14,-0.31 (-0.45%),68.45,68.75,68.96,68.08,"2,757","05:44:21 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.04,-0.41 (-0.60%),68.45,68.75,68.96,68.0,"2,853","05:54:47 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.15,-0.30 (-0.44%),68.45,68.75,68.96,68.0,"2,920","06:06:21 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.14,-0.31 (-0.45%),68.45,68.75,68.96,68.0,"2,926","06:17:05 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.22,-0.23 (-0.34%),68.45,68.75,68.96,68.0,"2,978","06:27:13 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.18,-0.27 (-0.39%),68.45,68.75,68.96,68.0,"2,984","06:32:59 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.05,-0.40 (-0.58%),68.45,68.75,68.96,68.0,"3,039","06:47:29 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.15,-0.30 (-0.44%),68.45,68.75,68.96,68.0,"3,125","06:54:48 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.2,-0.25 (-0.37%),68.45,68.75,68.96,68.0,"3,772","07:08:59 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.31,-0.14 (-0.20%),68.45,68.75,68.96,68.0,"4,497","07:18:50 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.4,-0.05 (-0.07%),68.45,68.75,68.96,68.0,"4,922","07:29:32 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.37,-0.08 (-0.12%),68.45,68.75,68.96,68.0,"5,188","07:39:59 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.58,+0.13 (+0.19%),68.45,68.75,68.96,68.0,"5,968","07:49:59 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.47,+0.02 (+0.03%),68.45,68.75,68.96,68.0,"6,344","07:59:51 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.23,-0.22 (-0.32%),68.45,68.75,68.96,68.0,"7,170","08:10:51 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.28,-0.17 (-0.25%),68.45,68.75,68.96,68.0,"7,493","08:20:58 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.34,-0.11 (-0.16%),68.45,68.75,68.96,68.0,"7,704","08:30:53 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.37,-0.08 (-0.12%),68.45,68.75,68.96,68.0,"8,113","08:41:47 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.16,-0.29 (-0.42%),68.45,68.75,68.96,68.0,"8,615","08:51:53 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.15,-0.30 (-0.44%),68.45,68.75,68.96,68.0,"9,040","09:01:30 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.17,-0.28 (-0.41%),68.45,68.75,68.96,68.0,"9,758","09:12:44 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.25,-0.20 (-0.29%),68.45,68.75,68.96,68.0,"10,363","09:22:47 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.41,-0.04 (-0.06%),68.45,68.75,68.96,68.0,"11,286","09:32:50 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.14,-0.31 (-0.45%),68.45,68.75,68.96,68.0,"11,831","09:43:50 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.19,-0.26 (-0.38%),68.45,68.75,68.96,68.0,"12,947","09:53:37 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.02,-0.43 (-0.63%),68.45,68.75,68.96,67.85,"14,744","10:03:58 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,67.8,-0.65 (-0.95%),68.45,68.75,68.96,67.73,"15,317","10:14:56 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,67.87,-0.58 (-0.85%),68.45,68.75,68.96,67.64,"16,332","10:24:18 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,67.86,-0.59 (-0.86%),68.45,68.75,68.96,67.64,"17,865","10:34:52 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,67.96,-0.49 (-0.72%),68.45,68.75,68.96,67.64,"18,590","10:45:44 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.1,-0.35 (-0.51%),68.45,68.75,68.96,67.64,"19,003","10:55:56 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.2,-0.25 (-0.37%),68.45,68.75,68.96,67.64,"19,433","11:05:59 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.3,-0.15 (-0.22%),68.45,68.75,68.96,67.64,"19,607","11:16:03 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.28,-0.17 (-0.25%),68.45,68.75,68.96,67.64,"19,864","11:26:41 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.31,-0.14 (-0.20%),68.45,68.75,68.96,67.64,"20,124","11:36:48 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.26,-0.19 (-0.28%),68.45,68.75,68.96,67.64,"20,261","11:47:57 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.17,-0.28 (-0.41%),68.45,68.75,68.96,67.64,"20,978","11:57:57 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.24,-0.21 (-0.31%),68.45,68.75,68.96,67.64,"21,246","12:07:47 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.42,-0.03 (-0.04%),68.45,68.75,68.96,67.64,"21,709","12:18:31 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.44,-0.01 (-0.01%),68.45,68.75,68.96,67.64,"21,831","12:28:52 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.34,-0.11 (-0.16%),68.45,68.75,68.96,67.64,"21,971","12:38:48 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.23,-0.22 (-0.32%),68.45,68.75,68.96,67.64,"22,578","12:49:46 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.21,-0.24 (-0.35%),68.45,68.75,68.96,67.64,"22,791","12:59:41 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.32,-0.13 (-0.19%),68.45,68.75,68.96,67.64,"23,281","13:09:25 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.33,-0.12 (-0.18%),68.45,68.75,68.96,67.64,"23,742","13:20:51 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.16,-0.29 (-0.42%),68.45,68.75,68.96,67.64,"25,802","13:30:56 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.22,-0.23 (-0.34%),68.45,68.75,68.96,67.64,"26,294","13:40:42 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.17,-0.28 (-0.41%),68.45,68.75,68.96,67.64,"26,943","13:50:37 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.22,-0.23 (-0.34%),68.45,68.75,68.96,67.64,"27,076","14:00:55 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.19,-0.26 (-0.38%),68.45,68.75,68.96,67.64,"27,134","14:11:41 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.21,-0.24 (-0.35%),68.45,68.75,68.96,67.64,"27,145","14:20:07 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.31,-0.14 (-0.20%),68.45,68.75,68.96,67.64,"27,373","14:32:47 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.35,-0.10 (-0.15%),68.45,68.75,68.96,67.64,"27,444","14:42:47 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.33,-0.12 (-0.18%),68.45,68.75,68.96,67.64,"27,677","14:53:48 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.29,-0.16 (-0.23%),68.45,68.75,68.96,67.64,"27,886","15:05:48 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.29,-0.16 (-0.23%),68.45,68.75,68.96,67.64,"28,108","15:15:42 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.29,-0.16 (-0.23%),68.45,68.75,68.96,67.64,"28,241","15:27:18 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.37,-0.08 (-0.12%),68.45,68.75,68.96,67.64,"28,329","15:38:38 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.37,-0.08 (-0.12%),68.45,68.75,68.96,67.64,"28,421","15:49:08 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.39,-0.06 (-0.09%),-,68.75,68.96,67.64,"28,522","15:59:59 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.39,-0.06 (-0.09%),-,68.75,68.96,67.64,"28,522","15:59:59 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.39,-0.06 (-0.09%),-,68.75,68.96,67.64,"28,522","15:59:59 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.39,-0.06 (-0.09%),-,68.75,68.96,67.64,"28,522","15:59:59 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.39,-0.06 (-0.09%),-,68.75,68.96,67.64,"28,522","16:37:30 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,-,-,-,-,-,-,0,"16:37:30 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.40,+0.24 (+0.35%),-,68.40,68.40,68.40,1,"17:01:18 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.42,+0.26 (+0.38%),-,68.40,68.42,68.40,2,"17:11:00 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.42,+0.26 (+0.38%),-,68.40,68.42,68.40,2,"17:11:00 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.44,+0.28 (+0.41%),-,68.40,68.44,68.40,3,"17:24:23 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.43,+0.27 (+0.40%),-,68.40,68.44,68.40,21,"17:43:08 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.43,+0.27 (+0.40%),-,68.40,68.44,68.40,24,"17:45:04 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.42,+0.26 (+0.38%),-,68.40,68.44,68.40,29,"18:00:47 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.42,+0.26 (+0.38%),-,68.40,68.44,68.40,29,"18:00:47 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.43,+0.27 (+0.40%),-,68.40,68.44,68.40,33,"18:22:18 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.49,+0.33 (+0.48%),-,68.40,68.49,68.40,36,"18:33:07 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.48,+0.32 (+0.47%),-,68.40,68.49,68.40,37,"18:43:19 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.48,+0.32 (+0.47%),-,68.40,68.49,68.40,37,"18:43:19 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.54,+0.38 (+0.56%),-,68.40,68.54,68.40,81,"19:05:55 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.54,+0.38 (+0.56%),-,68.40,68.54,68.40,107,"19:15:48 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.54,+0.38 (+0.56%),-,68.40,68.54,68.40,110,"19:19:23 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.53,+0.37 (+0.54%),-,68.40,68.56,68.40,149,"19:35:11 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.54,+0.38 (+0.56%),-,68.40,68.58,68.40,166,"19:44:14 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.60,+0.44 (+0.65%),-,68.40,68.60,68.40,169,"19:55:19 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.53,+0.37 (+0.54%),-,68.40,68.63,68.40,199,"20:05:06 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.52,+0.36 (+0.53%),-,68.40,68.63,68.40,217,"20:08:31 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.52,+0.36 (+0.53%),-,68.40,68.63,68.40,228,"20:36:50 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.67,+0.51 (+0.75%),-,68.40,68.67,68.40,255,"20:48:01 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.61,+0.45 (+0.66%),-,68.40,68.67,68.40,272,"20:57:07 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.78,+0.62 (+0.91%),-,68.40,68.78,68.40,334,"21:07:45 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.61,+0.45 (+0.66%),-,68.40,68.78,68.40,347,"21:14:13 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.66,+0.50 (+0.73%),-,68.40,68.78,68.40,349,"21:29:36 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.53,+0.37 (+0.54%),-,68.40,68.78,68.40,372,"21:39:25 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.33,+0.17 (+0.25%),-,68.40,68.78,68.33,387,"21:45:51 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.32,+0.16 (+0.23%),-,68.40,68.78,68.32,427,"21:58:37 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.37,+0.21 (+0.31%),-,68.40,68.78,68.32,435,"22:08:44 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.37,+0.21 (+0.31%),-,68.40,68.78,68.32,435,"22:08:44 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.37,+0.21 (+0.31%),-,68.40,68.78,68.32,437,"22:31:41 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.37,+0.21 (+0.31%),-,68.40,68.78,68.32,446,"22:32:12 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.35,+0.19 (+0.28%),-,68.40,68.78,68.32,452,"22:48:49 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.32,+0.16 (+0.23%),-,68.40,68.78,68.32,453,"22:57:44 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.32,+0.16 (+0.23%),-,68.40,68.78,68.32,453,"22:57:44 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.32,+0.16 (+0.23%),-,68.40,68.78,68.32,459,"23:21:22 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.32,+0.16 (+0.23%),-,68.40,68.78,68.32,459,"23:21:22 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.37,+0.21 (+0.31%),-,68.40,68.78,68.32,462,"23:40:54 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.39,+0.23 (+0.34%),68.16,68.40,68.78,68.32,463,"23:46:54 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.39,+0.23 (+0.34%),68.16,68.40,68.78,68.32,463,"23:46:54 CT
16 Oct 2024"
"JUN 2025
CLM5",OPT,,68.39,+0.23 (+0.34%),68.16,68.40,68.78,68.32,465,"00:09:31 CT
17 Oct 2024"
"JUN 2025
CLM5",OPT,,68.39,+0.23 (+0.34%),68.16,68.40,68.78,68.32,478,"00:22:07 CT
17 Oct 2024"
"JUN 2025
CLM5",OPT,,68.42,+0.26 (+0.38%),68.16,68.40,68.78,68.32,480,"00:35:50 CT
17 Oct 2024"
"JUN 2025
CLM5",OPT,,68.36,+0.20 (+0.29%),68.16,68.40,68.78,68.32,487,"00:45:13 CT
17 Oct 2024"
"JUN 2025
CLM5",OPT,,68.36,+0.20 (+0.29%),68.16,68.40,68.78,68.32,487,"00:45:13 CT
17 Oct 2024"
"JUN 2025
CLM5",OPT,,68.36,+0.20 (+0.29%),68.16,68.40,68.78,68.32,488,"00:57:36 CT
17 Oct 2024"
"JUN 2025
CLM5",OPT,,68.36,+0.20 (+0.29%),68.16,68.40,68.78,68.32,489,"01:08:53 CT
17 Oct 2024"
"JUN 2025
CLM5",OPT,,68.17,+0.01 (+0.01%),68.16,68.40,68.78,68.17,494,"01:23:21 CT
17 Oct 2024"
"JUN 2025
CLM5",OPT,,68.17,+0.01 (+0.01%),68.16,68.40,68.78,68.17,494,"01:23:21 CT
17 Oct 2024"
"JUN 2025
CLM5",OPT,,68.17,+0.01 (+0.01%),68.16,68.40,68.78,68.17,498,"01:44:34 CT
17 Oct 2024"
"JUN 2025
CLM5",OPT,,67.89,-0.27 (-0.40%),68.16,68.40,68.78,67.88,729,"01:57:58 CT
17 Oct 2024"
"JUN 2025
CLM5",OPT,,68.11,-0.05 (-0.07%),68.16,68.40,68.78,67.88,768,"02:07:27 CT
17 Oct 2024"
"JUN 2025
CLM5",OPT,,67.98,-0.18 (-0.26%),68.16,68.40,68.78,67.88,798,"02:18:40 CT
17 Oct 2024"
"JUN 2025
CLM5",OPT,,68.01,-0.15 (-0.22%),68.16,68.40,68.78,67.88,818,"02:28:34 CT
17 Oct 2024"
"JUN 2025
CLM5",OPT,,67.92,-0.24 (-0.35%),68.16,68.40,68.78,67.88,833,"02:38:11 CT
17 Oct 2024"
"JUN 2025
CLM5",OPT,,67.93,-0.23 (-0.34%),68.16,68.40,68.78,67.88,921,"02:48:15 CT
17 Oct 2024"
"JUN 2025
CLM5",OPT,,68.00,-0.16 (-0.23%),68.16,68.40,68.78,67.88,955,"02:57:16 CT
17 Oct 2024"
"JUN 2025
CLM5",OPT,,68.18,+0.02 (+0.03%),68.16,68.40,68.78,67.88,983,"03:09:22 CT
17 Oct 2024"
"JUN 2025
CLM5",OPT,,68.18,+0.02 (+0.03%),68.16,68.40,68.78,67.88,"1,022","03:19:39 CT
17 Oct 2024"
"JUN 2025
CLM5",OPT,,68.37,+0.21 (+0.31%),68.16,68.40,68.78,67.88,"1,099","03:30:51 CT
17 Oct 2024"
"JUN 2025
CLM5",OPT,,68.28,+0.12 (+0.18%),68.16,68.40,68.78,67.88,"1,153","03:40:42 CT
17 Oct 2024"
"JUN 2025
CLM5",OPT,,68.33,+0.17 (+0.25%),68.16,68.40,68.78,67.88,"1,214","03:49:36 CT
17 Oct 2024"
"JUN 2025
CLM5",OPT,,68.26,+0.10 (+0.15%),68.16,68.40,68.78,67.88,"1,261","04:01:17 CT
17 Oct 2024"
"JUN 2025
CLM5",OPT,,68.34,+0.18 (+0.26%),68.16,68.40,68.78,67.88,"1,342","04:08:08 CT
17 Oct 2024"
"JUN 2025
CLM5",OPT,,68.36,+0.20 (+0.29%),68.16,68.40,68.78,67.88,"1,409","04:21:14 CT
17 Oct 2024"
"JUN 2025
CLM5",OPT,,68.35,+0.19 (+0.28%),68.16,68.40,68.78,67.88,"1,433","04:32:50 CT
17 Oct 2024"
"JUN 2025
CLM5",OPT,,68.37,+0.21 (+0.31%),68.16,68.40,68.78,67.88,"1,525","04:42:21 CT
17 Oct 2024"
"JUN 2025
CLM5",OPT,,68.49,+0.33 (+0.48%),68.16,68.40,68.78,67.88,"1,543","04:52:35 CT
17 Oct 2024"
"JUN 2025
CLM5",OPT,,68.45,+0.29 (+0.43%),68.16,68.40,68.78,67.88,"1,576","05:02:37 CT
17 Oct 2024"
"JUN 2025
CLM5",OPT,,68.50,+0.34 (+0.50%),68.16,68.40,68.78,67.88,"1,586","05:13:16 CT
17 Oct 2024"
"JUN 2025
CLM5",OPT,,68.35,+0.19 (+0.28%),68.16,68.40,68.78,67.88,"2,123","05:23:51 CT
17 Oct 2024"
"JUN 2025
CLM5",OPT,,68.30,+0.14 (+0.21%),68.16,68.40,68.78,67.88,"2,183","05:30:53 CT
17 Oct 2024"
"JUN 2025
CLM5",OPT,,68.20,+0.04 (+0.06%),68.16,68.40,68.78,67.88,"2,400","05:43:49 CT
17 Oct 2024"
