Month,Options,Chart,Last,Change,Prior Settle,Open,High,Low,Volume,Updated
"AUG 2025
CLQ5",OPT,,68.2,+0.14 (+0.21%),68.06,68.22,68.22,68.14,75,"01:55:21 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,68.2,+0.14 (+0.21%),68.06,68.22,68.22,68.14,86,"02:07:35 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,68.2,+0.14 (+0.21%),68.06,68.22,68.22,68.14,113,"02:17:39 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,68.2,+0.14 (+0.21%),68.06,68.22,68.22,68.14,124,"02:24:58 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,68.49,+0.43 (+0.63%),68.06,68.22,68.49,68.14,155,"02:35:02 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,68.49,+0.43 (+0.63%),68.06,68.22,68.49,68.14,158,"02:46:33 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,68.49,+0.43 (+0.63%),68.06,68.22,68.49,68.14,158,"02:46:33 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,68.03,-0.03 (-0.04%),68.06,68.22,68.49,68.03,170,"03:08:33 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,68.17,+0.11 (+0.16%),68.06,68.22,68.49,68.03,172,"03:19:21 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,68.17,+0.11 (+0.16%),68.06,68.22,68.49,68.03,174,"03:25:57 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,68.17,+0.11 (+0.16%),68.06,68.22,68.49,68.03,174,"03:25:57 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,68.17,+0.11 (+0.16%),68.06,68.22,68.49,68.03,175,"03:48:41 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,68.17,+0.11 (+0.16%),68.06,68.22,68.49,68.03,186,"03:59:25 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,68.17,+0.11 (+0.16%),68.06,68.22,68.49,68.03,187,"04:04:50 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,68.17,+0.11 (+0.16%),68.06,68.22,68.49,68.03,187,"04:04:50 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,68.17,+0.11 (+0.16%),68.06,68.22,68.49,68.03,202,"04:25:36 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,68.17,+0.11 (+0.16%),68.06,68.22,68.49,68.03,202,"04:25:36 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,68.17,+0.11 (+0.16%),68.06,68.22,68.49,68.03,206,"04:52:45 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,68.17,+0.11 (+0.16%),68.06,68.22,68.49,68.03,208,"04:58:08 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,68.17,+0.11 (+0.16%),68.06,68.22,68.49,68.03,222,"05:13:11 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,68.17,+0.11 (+0.16%),68.06,68.22,68.49,68.03,231,"05:16:21 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,68.17,+0.11 (+0.16%),68.06,68.22,68.49,68.03,238,"05:30:36 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,68.17,+0.11 (+0.16%),68.06,68.22,68.49,68.03,240,"05:36:23 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,68.17,+0.11 (+0.16%),68.06,68.22,68.49,68.03,241,"05:52:13 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,68.17,+0.11 (+0.16%),68.06,68.22,68.49,68.03,242,"05:59:52 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,68.17,+0.11 (+0.16%),68.06,68.22,68.49,68.03,242,"05:59:52 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.81,-0.25 (-0.37%),68.06,68.22,68.49,67.81,248,"06:25:33 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.81,-0.25 (-0.37%),68.06,68.22,68.49,67.81,249,"06:37:12 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.81,-0.25 (-0.37%),68.06,68.22,68.49,67.81,266,"06:47:01 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.81,-0.25 (-0.37%),68.06,68.22,68.49,67.81,266,"06:47:01 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.77,-0.29 (-0.43%),68.06,68.22,68.49,67.77,273,"07:06:56 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.77,-0.29 (-0.43%),68.06,68.22,68.49,67.77,319,"07:13:09 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.77,-0.29 (-0.43%),68.06,68.22,68.49,67.77,333,"07:26:33 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.77,-0.29 (-0.43%),68.06,68.22,68.49,67.77,338,"07:31:15 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.77,-0.29 (-0.43%),68.06,68.22,68.49,67.77,381,"07:49:32 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.77,-0.29 (-0.43%),68.06,68.22,68.49,67.77,385,"07:58:30 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.88,-0.18 (-0.26%),68.06,68.22,68.49,67.77,413,"08:10:35 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.88,-0.18 (-0.26%),68.06,68.22,68.49,67.77,413,"08:10:35 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.88,-0.18 (-0.26%),68.06,68.22,68.49,67.77,414,"08:28:06 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.88,-0.18 (-0.26%),68.06,68.22,68.49,67.77,448,"08:36:52 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.88,-0.18 (-0.26%),68.06,68.22,68.49,67.77,457,"08:50:23 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.88,-0.18 (-0.26%),68.06,68.22,68.49,67.77,464,"09:01:18 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.88,-0.18 (-0.26%),68.06,68.22,68.49,67.77,490,"09:11:05 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.88,-0.18 (-0.26%),68.06,68.22,68.49,67.77,586,"09:22:24 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.84,-0.22 (-0.32%),68.06,68.22,68.49,67.77,592,"09:31:00 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.85,-0.21 (-0.31%),68.06,68.22,68.49,67.77,655,"09:41:44 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.85,-0.21 (-0.31%),68.06,68.22,68.49,67.77,656,"09:53:11 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.85,-0.21 (-0.31%),68.06,68.22,68.49,67.77,705,"10:01:00 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.47,-0.59 (-0.87%),68.06,68.22,68.49,67.47,710,"10:10:48 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.47,-0.59 (-0.87%),68.06,68.22,68.49,67.47,743,"10:24:18 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.47,-0.59 (-0.87%),68.06,68.22,68.49,67.47,776,"10:34:21 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.47,-0.59 (-0.87%),68.06,68.22,68.49,67.47,812,"10:39:37 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.47,-0.59 (-0.87%),68.06,68.22,68.49,67.47,829,"10:51:18 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.47,-0.59 (-0.87%),68.06,68.22,68.49,67.47,831,"10:59:45 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.85,-0.21 (-0.31%),68.06,68.22,68.49,67.47,837,"11:15:47 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.85,-0.21 (-0.31%),68.06,68.22,68.49,67.47,842,"11:22:01 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.85,-0.21 (-0.31%),68.06,68.22,68.49,67.47,847,"11:33:25 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.85,-0.21 (-0.31%),68.06,68.22,68.49,67.47,851,"11:38:59 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.85,-0.21 (-0.31%),68.06,68.22,68.49,67.47,896,"11:56:55 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.85,-0.21 (-0.31%),68.06,68.22,68.49,67.47,899,"12:06:16 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.92,-0.14 (-0.21%),68.06,68.22,68.49,67.47,909,"12:17:44 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.92,-0.14 (-0.21%),68.06,68.22,68.49,67.47,910,"12:20:28 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.92,-0.14 (-0.21%),68.06,68.22,68.49,67.47,911,"12:32:05 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.92,-0.14 (-0.21%),68.06,68.22,68.49,67.47,914,"12:46:21 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.92,-0.14 (-0.21%),68.06,68.22,68.49,67.47,916,"12:54:27 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.92,-0.14 (-0.21%),68.06,68.22,68.49,67.47,929,"13:09:25 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.92,-0.14 (-0.21%),68.06,68.22,68.49,67.47,934,"13:20:07 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.71,-0.35 (-0.51%),68.06,68.22,68.49,67.47,"1,218","13:30:30 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.71,-0.35 (-0.51%),68.06,68.22,68.49,67.47,"1,219","13:33:20 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.71,-0.35 (-0.51%),68.06,68.22,68.49,67.47,"1,223","13:46:17 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.71,-0.35 (-0.51%),68.06,68.22,68.49,67.47,"1,226","14:00:00 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.71,-0.35 (-0.51%),68.06,68.22,68.49,67.47,"1,233","14:06:43 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.71,-0.35 (-0.51%),68.06,68.22,68.49,67.47,"1,233","14:06:43 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.71,-0.35 (-0.51%),68.06,68.22,68.49,67.47,"1,235","14:27:29 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.71,-0.35 (-0.51%),68.06,68.22,68.49,67.47,"1,239","14:34:25 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.71,-0.35 (-0.51%),68.06,68.22,68.49,67.47,"1,239","14:34:25 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.71,-0.35 (-0.51%),68.06,68.22,68.49,67.47,"1,239","14:34:25 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.88,-0.18 (-0.26%),68.06,68.22,68.49,67.47,"1,265","15:15:17 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.88,-0.18 (-0.26%),68.06,68.22,68.49,67.47,"1,266","15:21:57 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.88,-0.18 (-0.26%),68.06,68.22,68.49,67.47,"1,734","15:36:46 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.88,-0.18 (-0.26%),68.06,68.22,68.49,67.47,"1,899","15:43:31 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.88,-0.18 (-0.26%),-,68.22,68.49,67.47,"1,899","15:43:31 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.88,-0.18 (-0.26%),-,68.22,68.49,67.47,"1,899","15:43:31 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.88,-0.18 (-0.26%),-,68.22,68.49,67.47,"1,899","15:43:31 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.88,-0.18 (-0.26%),-,68.22,68.49,67.47,"1,899","15:43:31 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.88,-0.18 (-0.26%),-,68.22,68.49,67.47,"1,899","16:37:04 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,0,"16:37:04 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,3,"17:00:01 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,3,"17:02:02 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,3,"17:02:02 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,3,"17:02:02 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,3,"17:02:02 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,3,"17:02:02 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,3,"17:56:25 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,3,"17:56:25 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,3,"17:56:25 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,3,"17:56:25 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,3,"17:56:25 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,3,"17:56:25 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,7,"19:00:27 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,8,"19:10:14 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,8,"19:10:14 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,12,"19:27:31 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,12,"19:27:31 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,12,"19:27:31 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,14,"20:04:31 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,14,"20:04:31 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,14,"20:18:51 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,15,"20:38:20 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,15,"20:38:20 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,31,"21:07:37 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,31,"21:07:37 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,31,"21:07:37 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,38,"21:32:00 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,38,"21:32:00 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,38,"21:32:00 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,38,"21:32:00 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,38,"21:32:00 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,38,"21:32:00 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,38,"21:32:00 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,38,"21:32:00 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,38,"21:32:00 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,38,"21:32:00 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,38,"21:32:00 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,38,"21:32:00 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,-,-,-,-,38,"21:32:00 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,67.73,-,-,-,38,"21:32:00 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,67.73,-,-,-,38,"21:32:00 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,67.73,-,-,-,38,"21:32:00 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,67.73,-,-,-,38,"21:32:00 CT
16 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,67.73,-,-,-,39,"00:35:50 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,67.73,-,-,-,39,"00:35:50 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,67.73,-,-,-,39,"00:35:50 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,67.73,-,-,-,39,"00:35:50 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,67.73,-,-,-,39,"00:35:50 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,67.73,-,-,-,39,"00:35:50 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,67.73,-,-,-,39,"00:35:50 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,67.73,-,-,-,40,"01:47:04 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,67.73,-,-,-,43,"01:56:34 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,-,-,67.73,-,-,-,44,"02:00:04 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.60,-0.13 (-0.19%),67.73,67.64,67.64,67.60,54,"02:17:01 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.55,-0.18 (-0.27%),67.73,67.64,67.64,67.55,56,"02:27:15 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.55,-0.18 (-0.27%),67.73,67.64,67.64,67.55,56,"02:27:15 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.55,-0.18 (-0.27%),67.73,67.64,67.64,67.55,56,"02:27:15 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.55,-0.18 (-0.27%),67.73,67.64,67.64,67.55,57,"02:57:17 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.55,-0.18 (-0.27%),67.73,67.64,67.64,67.55,58,"03:08:51 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.55,-0.18 (-0.27%),67.73,67.64,67.64,67.55,65,"03:16:32 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.55,-0.18 (-0.27%),67.73,67.64,67.64,67.55,76,"03:29:56 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.91,+0.18 (+0.27%),67.73,67.64,67.91,67.55,78,"03:34:02 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.91,+0.18 (+0.27%),67.73,67.64,67.91,67.55,81,"03:46:27 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.91,+0.18 (+0.27%),67.73,67.64,67.91,67.55,81,"03:46:27 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.91,+0.18 (+0.27%),67.73,67.64,67.91,67.55,81,"03:46:27 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.91,+0.18 (+0.27%),67.73,67.64,67.91,67.55,81,"03:46:27 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.91,+0.18 (+0.27%),67.73,67.64,67.91,67.55,81,"03:46:27 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.91,+0.18 (+0.27%),67.73,67.64,67.91,67.55,81,"03:46:27 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.91,+0.18 (+0.27%),67.73,67.64,67.91,67.55,81,"03:46:27 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.91,+0.18 (+0.27%),67.73,67.64,67.91,67.55,83,"04:56:30 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.91,+0.18 (+0.27%),67.73,67.64,67.91,67.55,83,"04:56:30 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.91,+0.18 (+0.27%),67.73,67.64,67.91,67.55,115,"05:22:11 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.85,+0.12 (+0.18%),67.73,67.64,67.91,67.55,117,"05:30:41 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.78,+0.05 (+0.07%),67.73,67.64,67.91,67.55,118,"05:36:11 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.78,+0.05 (+0.07%),67.73,67.64,67.91,67.55,118,"05:36:11 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.78,+0.05 (+0.07%),67.73,67.64,67.91,67.55,118,"05:36:11 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.78,+0.05 (+0.07%),67.73,67.64,67.91,67.55,118,"05:36:11 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.78,+0.05 (+0.07%),67.73,67.64,67.91,67.55,142,"06:17:17 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.78,+0.05 (+0.07%),67.73,67.64,67.91,67.55,152,"06:33:09 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.78,+0.05 (+0.07%),67.73,67.64,67.91,67.55,153,"06:42:49 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.78,+0.05 (+0.07%),67.73,67.64,67.91,67.55,153,"06:42:49 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.78,+0.05 (+0.07%),67.73,67.64,67.91,67.55,153,"06:42:49 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.78,+0.05 (+0.07%),67.73,67.64,67.91,67.55,173,"07:11:17 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.78,+0.05 (+0.07%),67.73,67.64,67.91,67.55,173,"07:11:17 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.78,+0.05 (+0.07%),67.73,67.64,67.91,67.55,188,"07:36:00 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.78,+0.05 (+0.07%),67.73,67.64,67.91,67.55,195,"07:45:53 CT
17 Oct 2024"
"AUG 2025
CLQ5",OPT,,67.78,+0.05 (+0.07%),67.73,67.64,67.91,67.55,196,"07:51:58 CT
17 Oct 2024"
