Month,Options,Chart,Last,Change,Prior Settle,Open,High,Low,Volume,Updated
"MAR 2025
CLH5",OPT,,69.25,+0.20 (+0.29%),69.05,69.5,69.5,69.15,545,"00:49:03 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.19,+0.14 (+0.20%),69.05,69.5,69.5,69.15,579,"01:05:08 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.11,+0.06 (+0.09%),69.05,69.5,69.5,69.11,598,"01:15:53 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.2,+0.15 (+0.22%),69.05,69.5,69.5,69.11,604,"01:24:34 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.25,+0.20 (+0.29%),69.05,69.5,69.5,69.11,651,"01:34:05 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.23,+0.18 (+0.26%),69.05,69.5,69.5,69.11,671,"01:46:56 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.18,+0.13 (+0.19%),69.05,69.5,69.5,69.11,697,"01:55:21 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.27,+0.22 (+0.32%),69.05,69.5,69.5,69.11,832,"02:07:34 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.43,+0.38 (+0.55%),69.05,69.5,69.5,69.11,849,"02:18:50 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.54,+0.49 (+0.71%),69.05,69.5,69.59,69.11,886,"02:27:40 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.43,+0.38 (+0.55%),69.05,69.5,69.63,69.11,"1,272","02:36:45 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.31,+0.26 (+0.38%),69.05,69.5,69.63,69.11,"1,307","02:48:22 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.12,+0.07 (+0.10%),69.05,69.5,69.63,69.11,"1,336","02:59:34 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.29,+0.24 (+0.35%),69.05,69.5,69.63,68.96,"1,448","03:09:17 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.22,+0.17 (+0.25%),69.05,69.5,69.63,68.96,"1,497","03:19:42 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.98,-0.07 (-0.10%),69.05,69.5,69.63,68.92,"1,785","03:30:50 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.98,-0.07 (-0.10%),69.05,69.5,69.63,68.92,"1,817","03:31:00 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.93,-0.12 (-0.17%),69.05,69.5,69.63,68.88,"1,895","03:49:52 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.03,-0.02 (-0.03%),69.05,69.5,69.63,68.88,"1,931","04:01:19 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.92,-0.13 (-0.19%),69.05,69.5,69.63,68.88,"2,024","04:10:12 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.82,-0.23 (-0.33%),69.05,69.5,69.63,68.82,"2,073","04:20:13 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.13,+0.08 (+0.12%),69.05,69.5,69.63,68.82,"2,233","04:32:48 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.11,+0.06 (+0.09%),69.05,69.5,69.63,68.82,"2,256","04:38:40 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.14,+0.09 (+0.13%),69.05,69.5,69.63,68.82,"2,290","04:52:45 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.13,+0.08 (+0.12%),69.05,69.5,69.63,68.82,"2,301","05:01:59 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.84,-0.21 (-0.30%),69.05,69.5,69.63,68.82,"2,480","05:13:54 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.9,-0.15 (-0.22%),69.05,69.5,69.63,68.82,"2,513","05:21:58 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.67,-0.38 (-0.55%),69.05,69.5,69.63,68.67,"2,595","05:32:25 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.73,-0.32 (-0.46%),69.05,69.5,69.63,68.67,"2,636","05:44:21 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.59,-0.46 (-0.67%),69.05,69.5,69.63,68.58,"2,653","05:52:13 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.69,-0.36 (-0.52%),69.05,69.5,69.63,68.58,"2,734","06:06:38 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.72,-0.33 (-0.48%),69.05,69.5,69.63,68.58,"2,745","06:12:30 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.82,-0.23 (-0.33%),69.05,69.5,69.63,68.58,"2,805","06:27:32 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.81,-0.24 (-0.35%),69.05,69.5,69.63,68.58,"2,814","06:37:43 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.64,-0.41 (-0.59%),69.05,69.5,69.63,68.58,"2,921","06:47:53 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.68,-0.37 (-0.54%),69.05,69.5,69.63,68.58,"3,025","06:56:38 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.82,-0.23 (-0.33%),69.05,69.5,69.63,68.58,"3,158","07:07:59 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.92,-0.13 (-0.19%),69.05,69.5,69.63,68.58,"3,977","07:18:50 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.04,-0.01 (-0.01%),69.05,69.5,69.63,68.58,"4,183","07:29:24 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.03,-0.02 (-0.03%),69.05,69.5,69.63,68.58,"4,498","07:39:59 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.26,+0.21 (+0.30%),69.05,69.5,69.63,68.58,"5,130","07:49:58 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.18,+0.13 (+0.19%),69.05,69.5,69.63,68.58,"5,543","07:59:33 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.91,-0.14 (-0.20%),69.05,69.5,69.63,68.58,"6,002","08:10:48 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.02,-0.03 (-0.04%),69.05,69.5,69.63,68.58,"6,934","08:20:50 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.01,-0.04 (-0.06%),69.05,69.5,69.63,68.58,"7,303","08:30:40 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.03,-0.02 (-0.03%),69.05,69.5,69.63,68.58,"7,587","08:41:57 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.84,-0.21 (-0.30%),69.05,69.5,69.63,68.58,"8,272","08:51:11 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.81,-0.24 (-0.35%),69.05,69.5,69.63,68.58,"9,037","09:01:25 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.8,-0.25 (-0.36%),69.05,69.5,69.63,68.58,"9,565","09:12:44 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.9,-0.15 (-0.22%),69.05,69.5,69.63,68.58,"10,044","09:22:54 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.06,+0.01 (+0.01%),69.05,69.5,69.63,68.58,"11,030","09:32:51 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.75,-0.30 (-0.43%),69.05,69.5,69.63,68.58,"12,484","09:43:50 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.85,-0.20 (-0.29%),69.05,69.5,69.63,68.58,"12,766","09:53:47 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.55,-0.50 (-0.72%),69.05,69.5,69.63,68.45,"14,945","10:03:56 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.34,-0.71 (-1.03%),69.05,69.5,69.63,68.32,"15,705","10:14:47 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.45,-0.60 (-0.87%),69.05,69.5,69.63,68.2,"16,418","10:24:54 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.45,-0.60 (-0.87%),69.05,69.5,69.63,68.2,"17,969","10:34:50 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.58,-0.47 (-0.68%),69.05,69.5,69.63,68.2,"18,992","10:45:45 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.73,-0.32 (-0.46%),69.05,69.5,69.63,68.2,"19,355","10:55:56 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.81,-0.24 (-0.35%),69.05,69.5,69.63,68.2,"19,976","11:04:42 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.94,-0.11 (-0.16%),69.05,69.5,69.63,68.2,"20,258","11:16:58 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.92,-0.13 (-0.19%),69.05,69.5,69.63,68.2,"20,374","11:26:54 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.94,-0.11 (-0.16%),69.05,69.5,69.63,68.2,"20,529","11:36:04 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.88,-0.17 (-0.25%),69.05,69.5,69.63,68.2,"20,957","11:47:04 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.79,-0.26 (-0.38%),69.05,69.5,69.63,68.2,"22,575","11:57:58 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.86,-0.19 (-0.28%),69.05,69.5,69.63,68.2,"22,772","12:07:53 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.06,+0.01 (+0.01%),69.05,69.5,69.63,68.2,"23,118","12:18:12 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.09,+0.04 (+0.06%),69.05,69.5,69.63,68.2,"23,400","12:27:42 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.94,-0.11 (-0.16%),69.05,69.5,69.63,68.2,"23,542","12:38:51 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.86,-0.19 (-0.28%),69.05,69.5,69.63,68.2,"23,757","12:49:46 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.84,-0.21 (-0.30%),69.05,69.5,69.63,68.2,"23,814","12:59:30 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.96,-0.09 (-0.13%),69.05,69.5,69.63,68.2,"24,425","13:09:59 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.95,-0.10 (-0.14%),69.05,69.5,69.63,68.2,"25,001","13:20:46 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.78,-0.27 (-0.39%),69.05,69.5,69.63,68.2,"27,501","13:30:43 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.86,-0.19 (-0.28%),69.05,69.5,69.63,68.2,"28,059","13:40:55 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.81,-0.24 (-0.35%),69.05,69.5,69.63,68.2,"28,148","13:51:52 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.85,-0.20 (-0.29%),69.05,69.5,69.63,68.2,"28,180","14:00:55 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.82,-0.23 (-0.33%),69.05,69.5,69.63,68.2,"28,341","14:11:41 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.84,-0.21 (-0.30%),69.05,69.5,69.63,68.2,"28,373","14:19:55 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.96,-0.09 (-0.13%),69.05,69.5,69.63,68.2,"28,733","14:32:47 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.0,-0.05 (-0.07%),69.05,69.5,69.63,68.2,"28,739","14:42:43 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.96,-0.09 (-0.13%),69.05,69.5,69.63,68.2,"28,789","14:53:14 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.94,-0.11 (-0.16%),69.05,69.5,69.63,68.2,"28,916","15:06:52 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.93,-0.12 (-0.17%),69.05,69.5,69.63,68.2,"29,311","15:16:36 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.95,-0.10 (-0.14%),69.05,69.5,69.63,68.2,"29,353","15:27:18 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.01,-0.04 (-0.06%),69.05,69.5,69.63,68.2,"29,531","15:38:39 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.03,-0.02 (-0.03%),69.05,69.5,69.63,68.2,"29,616","15:49:49 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.07,+0.02 (+0.03%),-,69.5,69.63,68.2,"29,648","15:59:59 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.07,+0.02 (+0.03%),-,69.5,69.63,68.2,"29,648","15:59:59 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.07,+0.02 (+0.03%),-,69.5,69.63,68.2,"29,648","15:59:59 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.07,+0.02 (+0.03%),-,69.5,69.63,68.2,"29,648","15:59:59 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.07,+0.02 (+0.03%),-,69.5,69.63,68.2,"29,648","16:37:55 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,-,-,-,-,-,-,0,"16:37:55 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.06,+0.25 (+0.36%),-,69.05,69.06,69.05,2,"17:01:18 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.07,+0.26 (+0.38%),-,69.05,69.07,69.05,13,"17:11:00 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.05,+0.24 (+0.35%),-,69.05,69.07,69.05,15,"17:22:13 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.07,+0.26 (+0.38%),-,69.05,69.08,69.05,17,"17:25:59 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.08,+0.27 (+0.39%),-,69.05,69.08,69.05,20,"17:41:29 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.08,+0.27 (+0.39%),-,69.05,69.08,69.05,20,"17:41:29 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.07,+0.26 (+0.38%),-,69.05,69.08,69.05,25,"18:00:47 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.10,+0.29 (+0.42%),-,69.05,69.10,69.05,26,"18:08:06 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.10,+0.29 (+0.42%),-,69.05,69.10,69.05,26,"18:08:06 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.14,+0.33 (+0.48%),-,69.05,69.14,69.05,34,"18:33:07 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.13,+0.32 (+0.47%),-,69.05,69.14,69.05,35,"18:38:30 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.13,+0.32 (+0.47%),-,69.05,69.14,69.05,35,"18:38:30 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.15,+0.34 (+0.49%),-,69.05,69.15,69.05,64,"19:05:46 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.15,+0.34 (+0.49%),-,69.05,69.15,69.05,69,"19:13:26 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.20,+0.39 (+0.57%),-,69.05,69.20,69.05,72,"19:21:54 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.20,+0.39 (+0.57%),-,69.05,69.21,69.05,102,"19:34:59 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.22,+0.41 (+0.60%),-,69.05,69.22,69.05,130,"19:37:35 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.24,+0.43 (+0.62%),-,69.05,69.24,69.05,136,"19:52:43 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.19,+0.38 (+0.55%),-,69.05,69.25,69.05,168,"20:04:32 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.15,+0.34 (+0.49%),-,69.05,69.25,69.05,174,"20:10:19 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.18,+0.37 (+0.54%),-,69.05,69.25,69.05,187,"20:36:50 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.33,+0.52 (+0.76%),-,69.05,69.34,69.05,206,"20:48:01 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.33,+0.52 (+0.76%),-,69.05,69.34,69.05,206,"20:48:01 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.45,+0.64 (+0.93%),-,69.05,69.45,69.05,274,"21:07:45 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.31,+0.50 (+0.73%),-,69.05,69.45,69.05,346,"21:14:04 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.31,+0.50 (+0.73%),-,69.05,69.45,69.05,348,"21:29:36 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.15,+0.34 (+0.49%),-,69.05,69.45,69.05,367,"21:39:25 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.98,+0.17 (+0.25%),-,69.05,69.45,68.98,463,"21:45:51 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.96,+0.15 (+0.22%),-,69.05,69.45,68.96,498,"21:58:07 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.05,+0.24 (+0.35%),-,69.05,69.45,68.96,530,"22:09:50 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.05,+0.24 (+0.35%),-,69.05,69.45,68.96,533,"22:18:32 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.05,+0.24 (+0.35%),-,69.05,69.45,68.96,538,"22:31:41 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.05,+0.24 (+0.35%),-,69.05,69.45,68.96,543,"22:32:12 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.05,+0.24 (+0.35%),-,69.05,69.45,68.96,543,"22:32:12 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.98,+0.17 (+0.25%),-,69.05,69.45,68.96,545,"22:57:44 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.95,+0.14 (+0.20%),-,69.05,69.45,68.95,547,"23:09:02 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.95,+0.14 (+0.20%),-,69.05,69.45,68.95,547,"23:09:02 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,68.98,+0.17 (+0.25%),-,69.05,69.45,68.95,548,"23:31:24 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.00,+0.19 (+0.28%),-,69.05,69.45,68.95,563,"23:40:50 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.00,+0.19 (+0.28%),68.81,69.05,69.45,68.95,564,"23:50:17 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.00,+0.19 (+0.28%),68.81,69.05,69.45,68.95,564,"23:50:17 CT
16 Oct 2024"
"MAR 2025
CLH5",OPT,,69.05,+0.24 (+0.35%),68.81,69.05,69.45,68.95,565,"00:09:31 CT
17 Oct 2024"
"MAR 2025
CLH5",OPT,,69.05,+0.24 (+0.35%),68.81,69.05,69.45,68.95,565,"00:09:31 CT
17 Oct 2024"
"MAR 2025
CLH5",OPT,,69.05,+0.24 (+0.35%),68.81,69.05,69.45,68.95,565,"00:09:31 CT
17 Oct 2024"
"MAR 2025
CLH5",OPT,,69.06,+0.25 (+0.36%),68.81,69.05,69.45,68.95,568,"00:41:30 CT
17 Oct 2024"
"MAR 2025
CLH5",OPT,,69.01,+0.20 (+0.29%),68.81,69.05,69.45,68.95,573,"00:53:58 CT
17 Oct 2024"
"MAR 2025
CLH5",OPT,,68.94,+0.13 (+0.19%),68.81,69.05,69.45,68.94,580,"01:03:20 CT
17 Oct 2024"
"MAR 2025
CLH5",OPT,,68.94,+0.13 (+0.19%),68.81,69.05,69.45,68.89,587,"01:14:18 CT
17 Oct 2024"
"MAR 2025
CLH5",OPT,,68.82,+0.01 (+0.01%),68.81,69.05,69.45,68.82,591,"01:23:21 CT
17 Oct 2024"
"MAR 2025
CLH5",OPT,,68.82,+0.01 (+0.01%),68.81,69.05,69.45,68.82,591,"01:23:21 CT
17 Oct 2024"
"MAR 2025
CLH5",OPT,,68.77,-0.04 (-0.06%),68.81,69.05,69.45,68.77,602,"01:47:04 CT
17 Oct 2024"
"MAR 2025
CLH5",OPT,,68.53,-0.28 (-0.41%),68.81,69.05,69.45,68.52,711,"01:57:52 CT
17 Oct 2024"
"MAR 2025
CLH5",OPT,,68.69,-0.12 (-0.17%),68.81,69.05,69.45,68.52,732,"02:05:43 CT
17 Oct 2024"
"MAR 2025
CLH5",OPT,,68.63,-0.18 (-0.26%),68.81,69.05,69.45,68.52,768,"02:18:40 CT
17 Oct 2024"
"MAR 2025
CLH5",OPT,,68.65,-0.16 (-0.23%),68.81,69.05,69.45,68.52,786,"02:28:11 CT
17 Oct 2024"
"MAR 2025
CLH5",OPT,,68.58,-0.23 (-0.33%),68.81,69.05,69.45,68.52,807,"02:38:59 CT
17 Oct 2024"
"MAR 2025
CLH5",OPT,,68.58,-0.23 (-0.33%),68.81,69.05,69.45,68.52,896,"02:49:47 CT
17 Oct 2024"
"MAR 2025
CLH5",OPT,,68.65,-0.16 (-0.23%),68.81,69.05,69.45,68.52,"1,027","02:57:43 CT
17 Oct 2024"
"MAR 2025
CLH5",OPT,,68.82,+0.01 (+0.01%),68.81,69.05,69.45,68.52,"1,039","03:08:53 CT
17 Oct 2024"
"MAR 2025
CLH5",OPT,,68.85,+0.04 (+0.06%),68.81,69.05,69.45,68.52,"1,076","03:19:39 CT
17 Oct 2024"
"MAR 2025
CLH5",OPT,,69.06,+0.25 (+0.36%),68.81,69.05,69.45,68.52,"1,140","03:30:46 CT
17 Oct 2024"
"MAR 2025
CLH5",OPT,,68.94,+0.13 (+0.19%),68.81,69.05,69.45,68.52,"1,202","03:40:42 CT
17 Oct 2024"
"MAR 2025
CLH5",OPT,,68.96,+0.15 (+0.22%),68.81,69.05,69.45,68.52,"1,415","03:50:47 CT
17 Oct 2024"
"MAR 2025
CLH5",OPT,,68.94,+0.13 (+0.19%),68.81,69.05,69.45,68.52,"1,456","04:00:28 CT
17 Oct 2024"
"MAR 2025
CLH5",OPT,,68.98,+0.17 (+0.25%),68.81,69.05,69.45,68.52,"1,471","04:08:49 CT
17 Oct 2024"
"MAR 2025
CLH5",OPT,,69.06,+0.25 (+0.36%),68.81,69.05,69.45,68.52,"1,497","04:21:21 CT
17 Oct 2024"
"MAR 2025
CLH5",OPT,,68.92,+0.11 (+0.16%),68.81,69.05,69.45,68.52,"1,502","04:30:15 CT
17 Oct 2024"
"MAR 2025
CLH5",OPT,,69.04,+0.23 (+0.33%),68.81,69.05,69.45,68.52,"1,519","04:41:29 CT
17 Oct 2024"
"MAR 2025
CLH5",OPT,,69.14,+0.33 (+0.48%),68.81,69.05,69.45,68.52,"1,689","04:51:37 CT
17 Oct 2024"
"MAR 2025
CLH5",OPT,,69.07,+0.26 (+0.38%),68.81,69.05,69.45,68.52,"1,695","04:58:55 CT
17 Oct 2024"
"MAR 2025
CLH5",OPT,,69.17,+0.36 (+0.52%),68.81,69.05,69.45,68.52,"1,698","05:13:00 CT
17 Oct 2024"
"MAR 2025
CLH5",OPT,,69.05,+0.24 (+0.35%),68.81,69.05,69.45,68.52,"2,233","05:23:40 CT
17 Oct 2024"
"MAR 2025
CLH5",OPT,,68.92,+0.11 (+0.16%),68.81,69.05,69.45,68.52,"2,293","05:30:26 CT
17 Oct 2024"
"MAR 2025
CLH5",OPT,,68.80,-0.01 (-0.01%),68.81,69.05,69.45,68.52,"2,695","05:44:45 CT
17 Oct 2024"
