Month,Options,Chart,Last,Change,Prior Settle,Open,High,Low,Volume,Updated
"DEC 2025
CLZ5",OPT,,67.59,+0.12 (+0.18%),67.47,67.73,67.78,67.52,444,"00:51:01 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.57,+0.10 (+0.15%),67.47,67.73,67.78,67.52,467,"01:04:59 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.5,+0.03 (+0.04%),67.47,67.73,67.78,67.5,476,"01:11:51 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.61,+0.14 (+0.21%),67.47,67.73,67.78,67.5,486,"01:19:13 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.56,+0.09 (+0.13%),67.47,67.73,67.78,67.5,495,"01:35:54 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.61,+0.14 (+0.21%),67.47,67.73,67.78,67.5,520,"01:46:53 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.6,+0.13 (+0.19%),67.47,67.73,67.78,67.5,556,"01:55:21 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.58,+0.11 (+0.16%),67.47,67.73,67.78,67.5,608,"02:08:53 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.71,+0.24 (+0.36%),67.47,67.73,67.78,67.5,687,"02:17:39 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.78,+0.31 (+0.46%),67.47,67.73,67.84,67.5,754,"02:28:08 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.65,+0.18 (+0.27%),67.47,67.73,67.86,67.5,992,"02:38:54 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.57,+0.10 (+0.15%),67.47,67.73,67.86,67.5,"1,036","02:49:46 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.5,+0.03 (+0.04%),67.47,67.73,67.86,67.5,"1,125","02:58:23 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.63,+0.16 (+0.24%),67.47,67.73,67.86,67.34,"1,327","03:09:47 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.54,+0.07 (+0.10%),67.47,67.73,67.86,67.34,"1,554","03:19:42 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.47,UNCH (UNCH),67.47,67.73,67.86,67.33,"1,841","03:30:54 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.45,-0.02 (-0.03%),67.47,67.73,67.86,67.33,"1,867","03:40:19 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.35,-0.12 (-0.18%),67.47,67.73,67.86,67.29,"1,942","03:51:15 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.47,UNCH (UNCH),67.47,67.73,67.86,67.29,"2,013","04:00:02 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.3,-0.17 (-0.25%),67.47,67.73,67.86,67.29,"2,299","04:11:03 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.23,-0.24 (-0.36%),67.47,67.73,67.86,67.22,"2,379","04:20:33 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.46,-0.01 (-0.01%),67.47,67.73,67.86,67.22,"2,647","04:32:35 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.42,-0.05 (-0.07%),67.47,67.73,67.86,67.22,"2,753","04:42:46 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.48,+0.01 (+0.01%),67.47,67.73,67.86,67.22,"2,784","04:52:44 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.38,-0.09 (-0.13%),67.47,67.73,67.86,67.22,"2,815","05:01:26 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.22,-0.25 (-0.37%),67.47,67.73,67.86,67.2,"3,220","05:13:59 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.24,-0.23 (-0.34%),67.47,67.73,67.86,67.2,"3,276","05:23:07 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.12,-0.35 (-0.52%),67.47,67.73,67.86,67.09,"3,485","05:33:19 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.15,-0.32 (-0.47%),67.47,67.73,67.86,67.09,"3,625","05:44:43 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.1,-0.37 (-0.55%),67.47,67.73,67.86,67.04,"3,978","05:54:55 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.14,-0.33 (-0.49%),67.47,67.73,67.86,67.04,"4,027","06:06:43 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.13,-0.34 (-0.50%),67.47,67.73,67.86,67.04,"4,038","06:16:26 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.22,-0.25 (-0.37%),67.47,67.73,67.86,67.04,"4,170","06:27:49 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.16,-0.31 (-0.46%),67.47,67.73,67.86,67.04,"4,193","06:37:58 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.07,-0.40 (-0.59%),67.47,67.73,67.86,67.04,"4,230","06:47:56 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.12,-0.35 (-0.52%),67.47,67.73,67.86,67.04,"4,321","06:58:57 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.2,-0.27 (-0.40%),67.47,67.73,67.86,67.04,"5,112","07:08:46 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.27,-0.20 (-0.30%),67.47,67.73,67.86,67.04,"5,680","07:18:54 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.29,-0.18 (-0.27%),67.47,67.73,67.86,67.04,"6,063","07:29:59 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.28,-0.19 (-0.28%),67.47,67.73,67.86,67.04,"6,714","07:39:47 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.43,-0.04 (-0.06%),67.47,67.73,67.86,67.04,"7,670","07:49:58 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.34,-0.13 (-0.19%),67.47,67.73,67.86,67.04,"8,126","07:59:59 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.17,-0.30 (-0.44%),67.47,67.73,67.86,67.04,"9,330","08:10:59 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.26,-0.21 (-0.31%),67.47,67.73,67.86,67.04,"10,221","08:20:58 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.25,-0.22 (-0.33%),67.47,67.73,67.86,67.04,"10,556","08:30:59 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.27,-0.20 (-0.30%),67.47,67.73,67.86,67.04,"10,977","08:41:47 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.08,-0.39 (-0.58%),67.47,67.73,67.86,67.04,"11,563","08:51:53 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.12,-0.35 (-0.52%),67.47,67.73,67.86,67.04,"12,387","09:01:56 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.15,-0.32 (-0.47%),67.47,67.73,67.86,67.01,"12,904","09:12:58 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.21,-0.26 (-0.39%),67.47,67.73,67.86,67.01,"13,503","09:22:47 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.29,-0.18 (-0.27%),67.47,67.73,67.86,67.01,"13,940","09:32:59 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.06,-0.41 (-0.61%),67.47,67.73,67.86,67.01,"14,665","09:43:54 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.1,-0.37 (-0.55%),67.47,67.73,67.86,67.01,"15,388","09:53:59 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,66.98,-0.49 (-0.73%),67.47,67.73,67.86,66.86,"16,975","10:03:59 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,66.77,-0.70 (-1.04%),67.47,67.73,67.86,66.74,"17,721","10:14:57 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,66.84,-0.63 (-0.93%),67.47,67.73,67.86,66.66,"19,259","10:24:54 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,66.82,-0.65 (-0.96%),67.47,67.73,67.86,66.66,"21,140","10:34:52 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,66.92,-0.55 (-0.82%),67.47,67.73,67.86,66.66,"22,161","10:45:55 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.01,-0.46 (-0.68%),67.47,67.73,67.86,66.66,"22,859","10:55:56 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.12,-0.35 (-0.52%),67.47,67.73,67.86,66.66,"23,257","11:05:59 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.2,-0.27 (-0.40%),67.47,67.73,67.86,66.66,"23,466","11:16:58 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.19,-0.28 (-0.41%),67.47,67.73,67.86,66.66,"23,862","11:26:33 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.19,-0.28 (-0.41%),67.47,67.73,67.86,66.66,"24,543","11:36:48 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.17,-0.30 (-0.44%),67.47,67.73,67.86,66.66,"24,706","11:47:59 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.1,-0.37 (-0.55%),67.47,67.73,67.86,66.66,"25,214","11:57:45 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.15,-0.32 (-0.47%),67.47,67.73,67.86,66.66,"25,368","12:07:47 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.31,-0.16 (-0.24%),67.47,67.73,67.86,66.66,"25,840","12:18:52 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.33,-0.14 (-0.21%),67.47,67.73,67.86,66.66,"25,986","12:28:52 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.24,-0.23 (-0.34%),67.47,67.73,67.86,66.66,"26,192","12:38:45 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.15,-0.32 (-0.47%),67.47,67.73,67.86,66.66,"26,489","12:49:53 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.14,-0.33 (-0.49%),67.47,67.73,67.86,66.66,"26,725","12:59:51 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.23,-0.24 (-0.36%),67.47,67.73,67.86,66.66,"27,240","13:09:56 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.23,-0.24 (-0.36%),67.47,67.73,67.86,66.66,"27,931","13:20:59 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.09,-0.38 (-0.56%),67.47,67.73,67.86,66.66,"29,592","13:30:54 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.15,-0.32 (-0.47%),67.47,67.73,67.86,66.66,"29,899","13:40:47 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.13,-0.34 (-0.50%),67.47,67.73,67.86,66.66,"29,990","13:50:37 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.16,-0.31 (-0.46%),67.47,67.73,67.86,66.66,"30,097","14:01:47 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.12,-0.35 (-0.52%),67.47,67.73,67.86,66.66,"30,191","14:11:41 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.14,-0.33 (-0.49%),67.47,67.73,67.86,66.66,"30,221","14:22:57 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.22,-0.25 (-0.37%),67.47,67.73,67.86,66.66,"30,384","14:32:47 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.25,-0.22 (-0.33%),67.47,67.73,67.86,66.66,"30,436","14:42:43 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.23,-0.24 (-0.36%),67.47,67.73,67.86,66.66,"30,636","14:53:28 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.24,-0.23 (-0.34%),67.47,67.73,67.86,66.66,"30,784","15:07:53 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.23,-0.24 (-0.36%),67.47,67.73,67.86,66.66,"31,017","15:17:44 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.24,-0.23 (-0.34%),67.47,67.73,67.86,66.66,"31,265","15:28:59 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.26,-0.21 (-0.31%),67.47,67.73,67.86,66.66,"31,394","15:38:49 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.3,-0.17 (-0.25%),67.47,67.73,67.86,66.66,"31,474","15:49:08 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.33,-0.14 (-0.21%),-,67.73,67.86,66.66,"31,551","15:59:46 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.33,-0.14 (-0.21%),-,67.73,67.86,66.66,"31,551","15:59:46 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.33,-0.14 (-0.21%),-,67.73,67.86,66.66,"31,551","15:59:46 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.33,-0.14 (-0.21%),-,67.73,67.86,66.66,"31,551","15:59:46 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.33,-0.14 (-0.21%),-,67.73,67.86,66.66,"31,551","16:37:50 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,-,-,-,-,-,-,0,"16:37:50 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,-,-,-,-,-,-,0,"16:59:02 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,-,-,-,-,-,-,0,"17:02:02 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.30,+0.22 (+0.33%),-,67.30,67.30,67.30,2,"17:22:05 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.30,+0.22 (+0.33%),-,67.30,67.30,67.30,2,"17:22:05 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.30,+0.22 (+0.33%),-,67.30,67.30,67.30,2,"17:22:05 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.30,+0.22 (+0.33%),-,67.30,67.30,67.30,2,"17:22:05 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.30,+0.22 (+0.33%),-,67.30,67.30,67.30,2,"17:57:21 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.35,+0.27 (+0.40%),-,67.30,67.35,67.30,7,"18:06:42 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.33,+0.25 (+0.37%),-,67.30,67.35,67.30,9,"18:18:19 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.36,+0.28 (+0.42%),-,67.30,67.37,67.30,20,"18:33:11 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.36,+0.28 (+0.42%),-,67.30,67.37,67.30,20,"18:33:11 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.36,+0.28 (+0.42%),-,67.30,67.37,67.30,20,"18:33:11 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.42,+0.34 (+0.51%),-,67.30,67.42,67.30,109,"19:05:55 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.40,+0.32 (+0.48%),-,67.30,67.42,67.30,112,"19:10:58 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.43,+0.35 (+0.52%),-,67.30,67.43,67.30,119,"19:24:56 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.41,+0.33 (+0.49%),-,67.30,67.43,67.30,128,"19:30:05 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.41,+0.33 (+0.49%),-,67.30,67.43,67.30,133,"19:45:54 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.45,+0.37 (+0.55%),-,67.30,67.45,67.30,134,"19:52:57 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.43,+0.35 (+0.52%),-,67.30,67.49,67.30,155,"20:04:33 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.43,+0.35 (+0.52%),-,67.30,67.49,67.30,160,"20:17:50 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.48,+0.40 (+0.60%),-,67.30,67.49,67.30,166,"20:37:49 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.51,+0.43 (+0.64%),-,67.30,67.54,67.30,237,"20:46:21 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.48,+0.40 (+0.60%),-,67.30,67.54,67.30,244,"20:58:26 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.63,+0.55 (+0.82%),-,67.30,67.63,67.30,382,"21:08:09 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.49,+0.41 (+0.61%),-,67.30,67.63,67.30,447,"21:15:32 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.49,+0.41 (+0.61%),-,67.30,67.63,67.30,447,"21:15:32 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.39,+0.31 (+0.46%),-,67.30,67.63,67.30,459,"21:40:11 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.39,+0.31 (+0.46%),-,67.30,67.63,67.30,479,"21:42:11 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.24,+0.16 (+0.24%),-,67.30,67.63,67.24,603,"22:00:20 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.25,+0.17 (+0.25%),-,67.30,67.63,67.24,609,"22:06:06 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.25,+0.17 (+0.25%),-,67.30,67.63,67.24,611,"22:19:11 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.26,+0.18 (+0.27%),-,67.30,67.63,67.23,615,"22:30:21 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.26,+0.18 (+0.27%),-,67.30,67.63,67.23,615,"22:30:21 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.20,+0.12 (+0.18%),-,67.30,67.63,67.20,648,"22:49:40 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.21,+0.13 (+0.19%),-,67.30,67.63,67.20,649,"22:58:38 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.21,+0.13 (+0.19%),-,67.30,67.63,67.20,674,"23:09:01 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.17,+0.09 (+0.13%),-,67.30,67.63,67.17,709,"23:15:11 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.20,+0.12 (+0.18%),-,67.30,67.63,67.17,711,"23:31:24 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.22,+0.14 (+0.21%),-,67.30,67.63,67.17,717,"23:41:03 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.25,+0.17 (+0.25%),67.08,67.30,67.63,67.17,719,"23:48:57 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.25,+0.17 (+0.25%),67.08,67.30,67.63,67.17,723,"23:56:30 CT
16 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.25,+0.17 (+0.25%),67.08,67.30,67.63,67.17,725,"00:09:31 CT
17 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.31,+0.23 (+0.34%),67.08,67.30,67.63,67.17,729,"00:23:37 CT
17 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.30,+0.22 (+0.33%),67.08,67.30,67.63,67.17,735,"00:35:30 CT
17 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.24,+0.16 (+0.24%),67.08,67.30,67.63,67.17,738,"00:44:20 CT
17 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.21,+0.13 (+0.19%),67.08,67.30,67.63,67.17,744,"00:55:02 CT
17 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.20,+0.12 (+0.18%),67.08,67.30,67.63,67.17,747,"01:03:20 CT
17 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.17,+0.09 (+0.13%),67.08,67.30,67.63,67.17,749,"01:15:38 CT
17 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.03,-0.05 (-0.07%),67.08,67.30,67.63,67.03,814,"01:26:59 CT
17 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.09,+0.01 (+0.01%),67.08,67.30,67.63,67.03,835,"01:35:50 CT
17 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.05,-0.03 (-0.04%),67.08,67.30,67.63,67.03,892,"01:47:03 CT
17 Oct 2024"
"DEC 2025
CLZ5",OPT,,66.82,-0.26 (-0.39%),67.08,67.30,67.63,66.80,"1,456","01:57:52 CT
17 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.03,-0.05 (-0.07%),67.08,67.30,67.63,66.79,"1,552","02:07:28 CT
17 Oct 2024"
"DEC 2025
CLZ5",OPT,,66.90,-0.18 (-0.27%),67.08,67.30,67.63,66.79,"1,590","02:18:40 CT
17 Oct 2024"
"DEC 2025
CLZ5",OPT,,66.95,-0.13 (-0.19%),67.08,67.30,67.63,66.79,"1,621","02:26:43 CT
17 Oct 2024"
"DEC 2025
CLZ5",OPT,,66.86,-0.22 (-0.33%),67.08,67.30,67.63,66.79,"1,643","02:36:02 CT
17 Oct 2024"
"DEC 2025
CLZ5",OPT,,66.88,-0.20 (-0.30%),67.08,67.30,67.63,66.79,"1,658","02:49:15 CT
17 Oct 2024"
"DEC 2025
CLZ5",OPT,,66.96,-0.12 (-0.18%),67.08,67.30,67.63,66.79,"1,756","02:57:55 CT
17 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.07,-0.01 (-0.01%),67.08,67.30,67.63,66.79,"1,845","03:09:17 CT
17 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.09,+0.01 (+0.01%),67.08,67.30,67.63,66.79,"2,028","03:19:51 CT
17 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.25,+0.17 (+0.25%),67.08,67.30,67.63,66.79,"2,314","03:30:50 CT
17 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.17,+0.09 (+0.13%),67.08,67.30,67.63,66.79,"2,365","03:39:49 CT
17 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.30,+0.22 (+0.33%),67.08,67.30,67.63,66.79,"2,431","03:49:42 CT
17 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.16,+0.08 (+0.12%),67.08,67.30,67.63,66.79,"2,518","04:01:05 CT
17 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.26,+0.18 (+0.27%),67.08,67.30,67.63,66.79,"2,553","04:11:35 CT
17 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.24,+0.16 (+0.24%),67.08,67.30,67.63,66.79,"2,660","04:21:46 CT
17 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.25,+0.17 (+0.25%),67.08,67.30,67.63,66.79,"2,675","04:32:59 CT
17 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.27,+0.19 (+0.28%),67.08,67.30,67.63,66.79,"2,828","04:41:11 CT
17 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.37,+0.29 (+0.43%),67.08,67.30,67.63,66.79,"3,014","04:52:35 CT
17 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.34,+0.26 (+0.39%),67.08,67.30,67.63,66.79,"3,084","05:02:51 CT
17 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.39,+0.31 (+0.46%),67.08,67.30,67.63,66.79,"3,284","05:11:19 CT
17 Oct 2024"
"DEC 2025
CLZ5",OPT,,67.28,+0.20 (+0.30%),67.08,67.30,67.63,66.79,"3,953","05:23:45 CT
17 Oct 2024"
